,CustomerKey,Name,OrderCount,CustomerOrderingType
10773,1507519,Ronald Kees,6,Periodic Buyer
10923,1528439,Catrina Rivera,6,Periodic Buyer
4191,564709,Gabriele Moench,6,Periodic Buyer
4744,642546,Anouk Dandonneau,6,Periodic Buyer
10581,1482176,Abbie McDowell,6,Periodic Buyer
10546,1476967,Elden Brown,6,Periodic Buyer
10380,1456078,Jesus Braaten,6,Periodic Buyer
11483,1598894,David Bledsoe,6,Periodic Buyer
4422,596106,Sebastian Schweitzer,6,Periodic Buyer
10562,1479334,Debra Worthley,6,Periodic Buyer
4825,654572,Channing René,6,Periodic Buyer
4200,565707,David Maurer,6,Periodic Buyer
4432,598482,Lena Gerber,6,Periodic Buyer
13497,1866245,Elliott Velazquez,6,Periodic Buyer
4266,574445,Karin Thalberg,6,Periodic Buyer
10798,1511333,Eldon Nelson,6,Periodic Buyer
10794,1510628,Albert Williams,6,Periodic Buyer
4274,575362,Jens Cole,6,Periodic Buyer
13377,1853071,Velma Walsh,6,Periodic Buyer
10236,1434399,Jeff Hughes,6,Periodic Buyer
13522,1870033,Lynn Bierman,6,Periodic Buyer
4361,586005,Florian Freud,6,Periodic Buyer
13329,1843780,Shawn Grimes,6,Periodic Buyer
7252,1019974,Bailey Swift,6,Periodic Buyer
10167,1425449,Louise Lamothe,6,Periodic Buyer
12792,1769156,Thomas Benefield,6,Periodic Buyer
8221,1163958,Toby Pickering,6,Periodic Buyer
8222,1164098,Jasmine Brennan,6,Periodic Buyer
8223,1164225,Chloe Mason,6,Periodic Buyer
6521,905762,Alex Stewart,6,Periodic Buyer
6520,905730,Sarah Watson,6,Periodic Buyer
8230,1165542,Georgina Sullivan,6,Periodic Buyer
6512,903847,Luke Crawford,6,Periodic Buyer
8246,1168257,Cerys Stephens,6,Periodic Buyer
12093,1681033,George Keene,6,Periodic Buyer
6492,899137,Ilone van Zanen,6,Periodic Buyer
6491,898965,Junior Snels,6,Periodic Buyer
8284,1173844,Mia Brookes,6,Periodic Buyer
8285,1173991,Millie Saunders,6,Periodic Buyer
8287,1174179,Eloise Gibbons,6,Periodic Buyer
12652,1750451,Ronald Voigt,6,Periodic Buyer
8298,1176216,Rebecca Hancock,6,Periodic Buyer
6444,891974,Petertje Lugthart,6,Periodic Buyer
6420,888719,Yrsa Huismans,6,Periodic Buyer
12069,1678135,Frank Mathews,6,Periodic Buyer
12681,1754382,Rose Wright,6,Periodic Buyer
12059,1676628,Jackie Smith,6,Periodic Buyer
6387,883649,Eline Klaver,6,Periodic Buyer
8386,1192260,Tilly Mann,6,Periodic Buyer
6379,883000,Allon Verstraaten,6,Periodic Buyer
12056,1676434,Rafael Babcock,6,Periodic Buyer
6527,906625,Millie Barker,6,Periodic Buyer
8207,1162853,Georgia Hill,6,Periodic Buyer
6531,907108,Ethan Owen,6,Periodic Buyer
6592,916074,Hollie Lee,6,Periodic Buyer
12159,1689863,Nancy Carter,6,Periodic Buyer
12155,1688921,Mavis Sanchez,6,Periodic Buyer
12151,1688501,Michael Lovato,6,Periodic Buyer
8077,1143203,Sam Murray,6,Periodic Buyer
12601,1742787,Marcella Smith,6,Periodic Buyer
8078,1143292,Dominic Harding,6,Periodic Buyer
8095,1145044,Kian James,6,Periodic Buyer
8104,1146124,Sam Bull,6,Periodic Buyer
8105,1146241,Owen Wilkins,6,Periodic Buyer
8107,1146329,Tegan Hopkins,6,Periodic Buyer
8109,1146936,Christopher Armstrong,6,Periodic Buyer
8145,1152038,Nicholas Newman,6,Periodic Buyer
6557,910717,Ewan Lane,6,Periodic Buyer
8146,1152079,Nathan John,6,Periodic Buyer
8156,1154232,John Coates,6,Periodic Buyer
8167,1156462,Freddie Riley,6,Periodic Buyer
8170,1156834,Evie McCarthy,6,Periodic Buyer
6569,912208,Kyle Wheeler,6,Periodic Buyer
8171,1156927,Sienna Bartlett,6,Periodic Buyer
8181,1157976,Zoe Sinclair,6,Periodic Buyer
6562,911353,Erin Kemp,6,Periodic Buyer
8183,1158204,Jonathan Blake,6,Periodic Buyer
12621,1745820,Charles Cohen,6,Periodic Buyer
6558,911025,Amber Jordan,6,Periodic Buyer
6363,880453,Howard Haar,6,Periodic Buyer
6360,880192,Husein Westhoff,6,Periodic Buyer
12053,1675809,Mark Davis,6,Periodic Buyer
8617,1226702,Jessica Hill,6,Periodic Buyer
12014,1670150,Mark Boles,6,Periodic Buyer
8555,1215693,Jeri Mitchell,6,Periodic Buyer
8557,1215815,Ila Gallardo,6,Periodic Buyer
8562,1217153,Beverly Childress,6,Periodic Buyer
6220,861729,Mahsa van de Laak,6,Periodic Buyer
6219,861320,Ilker Velders,6,Periodic Buyer
8571,1218731,Judy Stanley,6,Periodic Buyer
6216,860985,Miquel van den Oudenalder,6,Periodic Buyer
6211,859790,Madé IJkema,6,Periodic Buyer
8589,1221984,Minnie Littlejohn,6,Periodic Buyer
8593,1223048,Lynn Lowe,6,Periodic Buyer
8622,1227108,Marty Bolger,6,Periodic Buyer
8538,1213537,Kasey Chadwell,6,Periodic Buyer
6187,856525,Mikail Halman,6,Periodic Buyer
6186,856497,Suleman van Dorland,6,Periodic Buyer
11996,1668513,Marcus Lucey,6,Periodic Buyer
11995,1668474,Michael Prince,6,Periodic Buyer
8656,1231860,Candice Fisher,6,Periodic Buyer
8662,1232357,Robert Baran,6,Periodic Buyer
6166,853548,Eric Theeuwes,6,Periodic Buyer
6151,851066,Dayenne Hengst,6,Periodic Buyer
12783,1767858,William Dyar,6,Periodic Buyer
8686,1234718,Mary McDougall,6,Periodic Buyer
6121,847501,Hila van der Net,6,Periodic Buyer
8540,1214035,Robyn Wilson,6,Periodic Buyer
6245,865760,Nanette van Stratum,6,Periodic Buyer
12696,1756027,Marvin Klein,6,Periodic Buyer
6306,873197,Dionysius Hardenbol,6,Periodic Buyer
8410,1196380,Luca Lawson,6,Periodic Buyer
8424,1198384,Hannah Fisher,6,Periodic Buyer
6347,878831,Mukaddes Rorije,6,Periodic Buyer
12698,1756154,Gregory Martin,6,Periodic Buyer
8433,1199531,Emily Vincent,6,Periodic Buyer
8449,1202046,Scott Webb,6,Periodic Buyer
8452,1202604,Derek Moon,6,Periodic Buyer
8454,1202659,Judith James,6,Periodic Buyer
12700,1756332,Helen Hedrick,6,Periodic Buyer
12035,1673423,Paul Sanderson,6,Periodic Buyer
6315,875004,Moreno Eichelsheim,6,Periodic Buyer
12706,1756709,Jose Franklin,6,Periodic Buyer
8517,1211218,Patricia Palacios,6,Periodic Buyer
6302,872673,Bing Schulten,6,Periodic Buyer
8488,1207035,John Michelson,6,Periodic Buyer
12714,1758208,Christopher Lopp,6,Periodic Buyer
12717,1758439,Johnny Roe,6,Periodic Buyer
8496,1208128,Lorraine Ogle,6,Periodic Buyer
8497,1208471,Matthew Lint,6,Periodic Buyer
12725,1760136,Terry Jennings,6,Periodic Buyer
6265,868701,Bionda Mus,6,Periodic Buyer
8511,1210412,Clement Stamps,6,Periodic Buyer
6254,866597,Alle Huijsmans,6,Periodic Buyer
6252,866481,Arwa Gremmen,6,Periodic Buyer
8050,1139887,Alice Cross,6,Periodic Buyer
8046,1139101,Matilda Riley,6,Periodic Buyer
6667,927628,Yasmin Myers,6,Periodic Buyer
7562,1067598,Alex Robinson,6,Periodic Buyer
7482,1054649,Phoebe Sykes,6,Periodic Buyer
7085,993981,Sean Adams,6,Periodic Buyer
7484,1054835,Niamh Day,6,Periodic Buyer
7487,1055671,Ellis Quinn,6,Periodic Buyer
12452,1724786,Bill Starkes,6,Periodic Buyer
12458,1725488,Oren Jacobson,6,Periodic Buyer
7514,1059468,Samuel Doyle,6,Periodic Buyer
7042,986042,Zara Brooks,6,Periodic Buyer
7554,1065583,John Hunt,6,Periodic Buyer
7023,982850,Jade Giles,6,Periodic Buyer
7558,1066623,Max Cole,6,Periodic Buyer
7564,1068220,Taylor Turnbull,6,Periodic Buyer
7096,996932,Abigail Anderson,6,Periodic Buyer
12322,1709993,Terry Juarez,6,Periodic Buyer
7009,980312,Liam Long,6,Periodic Buyer
6994,978532,Jake Briggs,6,Periodic Buyer
7585,1070928,Jonathan Parker,6,Periodic Buyer
7594,1072821,Aimee Donnelly,6,Periodic Buyer
7604,1074717,Lewis Wong,6,Periodic Buyer
7605,1074728,Sam Patterson,6,Periodic Buyer
7614,1076568,Sienna Short,6,Periodic Buyer
6967,973411,Freddie Andrews,6,Periodic Buyer
12301,1706702,Joseph Tsai,6,Periodic Buyer
12297,1706428,Michael Nicholls,6,Periodic Buyer
7088,995272,Lara Smart,6,Periodic Buyer
7472,1053393,Naomi Austin,6,Periodic Buyer
6952,971427,Jay Fletcher,6,Periodic Buyer
7353,1036041,Holly Booth,6,Periodic Buyer
7270,1021727,Billy Payne,6,Periodic Buyer
12399,1718289,Mark Hawkins,6,Periodic Buyer
7279,1022792,Freddie Barton,6,Periodic Buyer
7287,1023840,Ava Davison,6,Periodic Buyer
7289,1024830,Cerys King,6,Periodic Buyer
7293,1025107,Dominic Dodd,6,Periodic Buyer
12419,1720405,Joyce Munoz,6,Periodic Buyer
7325,1029868,Toby Farrell,6,Periodic Buyer
12385,1716827,Dustin Bradley,6,Periodic Buyer
7182,1009587,Harrison Pearson,6,Periodic Buyer
7176,1007733,Sophia Benson,6,Periodic Buyer
7365,1037234,Shannon Douglas,6,Periodic Buyer
7468,1052970,Callum Johnson,6,Periodic Buyer
7366,1037348,Eva Palmer,6,Periodic Buyer
7171,1006445,Ava Khan,6,Periodic Buyer
12428,1721961,Jimmy Hamm,6,Periodic Buyer
7380,1039440,Dominic Parkes,6,Periodic Buyer
12368,1715386,Mary Davis,6,Periodic Buyer
7148,1003056,Nathan Russell,6,Periodic Buyer
7402,1041700,Georgia Poole,6,Periodic Buyer
12364,1714835,Corrie Ramos,6,Periodic Buyer
7137,1001932,Keira Gallagher,6,Periodic Buyer
12439,1723103,Juan Gardner,6,Periodic Buyer
12442,1723372,Barbara Myers,6,Periodic Buyer
6955,971822,David Manning,6,Periodic Buyer
6946,970480,Mohammad Wilkins,6,Periodic Buyer
6681,929598,Abigail Simmons,6,Periodic Buyer
6736,938219,Freya Nicholls,6,Periodic Buyer
7882,1114345,Leah Miller,6,Periodic Buyer
7887,1115892,Aimee Robson,6,Periodic Buyer
6766,940846,Leah Hopkins,6,Periodic Buyer
12209,1694565,Jerry Dixon,6,Periodic Buyer
7908,1119510,Harriet Humphreys,6,Periodic Buyer
7927,1122810,Tia O'Brien,6,Periodic Buyer
7932,1123758,Declan Clark,6,Periodic Buyer
6739,938615,Connor Brookes,6,Periodic Buyer
7946,1125056,Libby Leonard,6,Periodic Buyer
12192,1693133,Samuel Hall,6,Periodic Buyer
6737,938399,Alfie Stephens,6,Periodic Buyer
7955,1126510,Caitlin Faulkner,6,Periodic Buyer
6784,944687,Kai Stephens,6,Periodic Buyer
6723,935211,Oliver Bray,6,Periodic Buyer
6720,934781,Abigail Savage,6,Periodic Buyer
6719,934744,Poppy Curtis,6,Periodic Buyer
7972,1128994,Amelie Thorpe,6,Periodic Buyer
7975,1129442,Grace Cox,6,Periodic Buyer
7976,1129520,Aidan Wells,6,Periodic Buyer
7995,1132400,Lola Mitchell,6,Periodic Buyer
8010,1134929,Shannon Baker,6,Periodic Buyer
12577,1739969,Kimberly Salzer,6,Periodic Buyer
8021,1136319,Charles Talbot,6,Periodic Buyer
12161,1689951,Robert Price,6,Periodic Buyer
12548,1736495,Faith Kimmel,6,Periodic Buyer
6787,945228,Sarah Thornton,6,Periodic Buyer
7679,1088108,Alicia Mills,6,Periodic Buyer
7758,1097591,Taylor Mitchell,6,Periodic Buyer
6939,969490,Spencer Reynolds,6,Periodic Buyer
6909,964158,Kieran Hargreaves,6,Periodic Buyer
12506,1731452,Debbie Redd,6,Periodic Buyer
7718,1093679,Jack Ferguson,6,Periodic Buyer
6887,961647,Eleanor Browne,6,Periodic Buyer
12510,1731694,Joseph Byrne,6,Periodic Buyer
6880,960606,Sienna Freeman,6,Periodic Buyer
6877,959948,Ethan Mellor,6,Periodic Buyer
7743,1095669,Jack Franklin,6,Periodic Buyer
6874,959269,Maisie Owens,6,Periodic Buyer
6869,958193,Jake Palmer,6,Periodic Buyer
7772,1098881,Leah Singh,6,Periodic Buyer
7865,1112418,Jonathan Whitehouse,6,Periodic Buyer
6841,953759,Lydia Gordon,6,Periodic Buyer
12525,1733399,Martha Harrison,6,Periodic Buyer
7777,1100042,Cameron Stephenson,6,Periodic Buyer
6828,950923,Molly Poole,6,Periodic Buyer
7782,1100294,Eloise Griffin,6,Periodic Buyer
12531,1733927,Robbie Miller,6,Periodic Buyer
7809,1104307,Jade Dennis,6,Periodic Buyer
12535,1735125,Sylvester Bobbitt,6,Periodic Buyer
6815,949166,Holly Lamb,6,Periodic Buyer
7842,1109419,Ruby Joyce,6,Periodic Buyer
12228,1697767,Brent Motley,6,Periodic Buyer
11988,1667950,Alvin Chesley,6,Periodic Buyer
12794,1769400,Miguel Yokota,6,Periodic Buyer
10159,1424341,Staci Wold,6,Periodic Buyer
12798,1770119,Donald Vera,6,Periodic Buyer
11724,1631070,Kirby Hurtado,6,Periodic Buyer
13039,1803140,Trista Mitchell,6,Periodic Buyer
5385,743879,Ausonia Udinesi,6,Periodic Buyer
13043,1803860,Michael Stmartin,6,Periodic Buyer
9667,1363486,Daniel Bailey,6,Periodic Buyer
9668,1363803,Erin Stevens,6,Periodic Buyer
9671,1364334,Timothy Foley,6,Periodic Buyer
9672,1364466,Wilson Stanley,6,Periodic Buyer
5363,740875,Oliviero Cattaneo,6,Periodic Buyer
9690,1367180,Larry Mason,6,Periodic Buyer
5351,738549,Clara Toscani,6,Periodic Buyer
9693,1367470,Maria Strawn,6,Periodic Buyer
5341,737216,Serena Lombardi,6,Periodic Buyer
5340,737166,Olinto Lo Duca,6,Periodic Buyer
5338,736718,Ornella Bellucci,6,Periodic Buyer
13059,1806498,James Jacobs,6,Periodic Buyer
5323,734455,Gioacchina Lombardi,6,Periodic Buyer
5313,731416,Immacolata Pugliesi,6,Periodic Buyer
13060,1807158,Corina Cody,6,Periodic Buyer
5304,729681,Rossana Padovesi,6,Periodic Buyer
9717,1370349,Carrie Hall,6,Periodic Buyer
9726,1371492,Mercedes Dunn,6,Periodic Buyer
9744,1373637,Mike Washington,6,Periodic Buyer
9758,1375230,Dorothy Folsom,6,Periodic Buyer
9777,1378568,Gwendolyn Jones,6,Periodic Buyer
5390,744791,Genoveffa Fanucci,6,Periodic Buyer
5393,745253,Abelina Schiavone,6,Periodic Buyer
9654,1361542,Willie Pottorff,6,Periodic Buyer
9569,1351245,Brian Logan,6,Periodic Buyer
9499,1342154,Paulette Crow,6,Periodic Buyer
5498,761433,Alida Arcuri,6,Periodic Buyer
9545,1346929,Heather Lutz,6,Periodic Buyer
5494,761177,Annunziata Ricci,6,Periodic Buyer
9548,1347405,Eric Fuller,6,Periodic Buyer
11750,1634029,Charles Mansfield,6,Periodic Buyer
13016,1800672,Stephanie Haley,6,Periodic Buyer
5483,759633,Claudio Baresi,6,Periodic Buyer
9555,1348253,Joseph Brown,6,Periodic Buyer
5478,759132,Veronica Siciliano,6,Periodic Buyer
9561,1349918,Estella Craig,6,Periodic Buyer
9576,1352605,Richard Griffin,6,Periodic Buyer
5397,746112,Costanzo Manna,6,Periodic Buyer
5466,757547,Amina Panicucci,6,Periodic Buyer
9578,1352703,Ryan Cline,6,Periodic Buyer
9579,1352889,Ed Fudge,6,Periodic Buyer
9585,1353524,Jeffrey Campbell,6,Periodic Buyer
13026,1802049,William Simmons,6,Periodic Buyer
9602,1354487,Daisy Owens,6,Periodic Buyer
5419,749457,Consuelo Fiorentino,6,Periodic Buyer
5413,748788,Liviana Greece,6,Periodic Buyer
11728,1631443,Sheila Winget,6,Periodic Buyer
9645,1360450,Todd Simmons,6,Periodic Buyer
5398,746187,Antonella Zito,6,Periodic Buyer
5248,721329,Fausto Bergamaschi,6,Periodic Buyer
5244,720712,Bruno Fiorentini,6,Periodic Buyer
5236,719193,Margherita Udinese,6,Periodic Buyer
10087,1415607,Sarah Roos,6,Periodic Buyer
13133,1815871,Charles Thompson,6,Periodic Buyer
9992,1405663,Christina Lentz,6,Periodic Buyer
5057,692519,Joséphine Grenier,6,Periodic Buyer
5055,692328,D'Arcy Gagné,6,Periodic Buyer
5046,690190,Turner Duplessis,6,Periodic Buyer
10039,1411591,Concetta Muniz,6,Periodic Buyer
10049,1412576,Don Hunter,6,Periodic Buyer
11623,1617106,Cleo Harris,6,Periodic Buyer
10072,1414215,William Saldana,6,Periodic Buyer
10073,1414226,Eric Goforth,6,Periodic Buyer
10086,1415490,Phillip Schultz,6,Periodic Buyer
13161,1819547,Patricia Coleman,6,Periodic Buyer
9984,1404813,Sharon Cole,6,Periodic Buyer
11606,1614172,Lucille Curry,6,Periodic Buyer
10101,1417576,James Conway,6,Periodic Buyer
11602,1613767,Doris Kramer,6,Periodic Buyer
10108,1418119,Eileen Cox,6,Periodic Buyer
5005,682276,Garland Fongemie,6,Periodic Buyer
11596,1613129,Michael Ewing,6,Periodic Buyer
10127,1420081,Rebecca Avery,6,Periodic Buyer
13177,1822089,Dorothy Robinson,6,Periodic Buyer
4970,676383,Éric Bourassa,6,Periodic Buyer
10150,1422569,Rigoberto Cole,6,Periodic Buyer
13206,1826940,Abel Touchette,6,Periodic Buyer
9987,1404905,Rochelle Barragan,6,Periodic Buyer
13127,1814733,Wendy Gupta,6,Periodic Buyer
13080,1809928,Manuel Miller,6,Periodic Buyer
9877,1389737,Martin Rosen,6,Periodic Buyer
9785,1379027,Carmelia Morton,6,Periodic Buyer
13083,1810207,Jodi Smith,6,Periodic Buyer
5229,718217,Michelangelo Marchesi,6,Periodic Buyer
9821,1383330,William Fell,6,Periodic Buyer
9822,1383605,Caridad Lopez,6,Periodic Buyer
11688,1626614,Richard Partain,6,Periodic Buyer
9841,1386224,Donald Young,6,Periodic Buyer
5184,710996,Ambretta Siciliano,6,Periodic Buyer
9872,1389494,Larry Pierce,6,Periodic Buyer
13097,1811457,Walter Garland,6,Periodic Buyer
5176,709822,Virgilia Trentini,6,Periodic Buyer
5164,708287,Adamo Longo,6,Periodic Buyer
5104,698421,Raoul Savard,6,Periodic Buyer
13109,1812932,Troy Dobbins,6,Periodic Buyer
13112,1813454,Anthony Adkins,6,Periodic Buyer
5134,703212,Alarico Romani,6,Periodic Buyer
5132,702870,Renzo Buccho,6,Periodic Buyer
5129,702340,Patrizia Pisano,6,Periodic Buyer
11662,1622508,Debra Parker,6,Periodic Buyer
9935,1398592,John Rice,6,Periodic Buyer
11650,1621370,Sarah Woodman,6,Periodic Buyer
9956,1401419,Charlotte Munson,6,Periodic Buyer
9962,1402096,Rina Pellot,6,Periodic Buyer
11648,1620629,Emily Williams,6,Periodic Buyer
13002,1797235,Troy Collins,6,Periodic Buyer
9460,1335682,Sean Adkins,6,Periodic Buyer
9423,1329996,Robert Jorgenson,6,Periodic Buyer
8972,1269972,Andrea Martinez,6,Periodic Buyer
8903,1261718,Robert Jacob,6,Periodic Buyer
5906,818966,Achmed Loenen,6,Periodic Buyer
8914,1262704,Carl Grimes,6,Periodic Buyer
11923,1657976,Debra Quevedo,6,Periodic Buyer
8916,1263104,Gerald Burnham,6,Periodic Buyer
12886,1781366,Charlene Caldwell,6,Periodic Buyer
8941,1265271,Kenneth Lavoie,6,Periodic Buyer
5871,814141,Aäron Sitaram,6,Periodic Buyer
12900,1783253,Elizabeth Black,6,Periodic Buyer
11914,1657133,Robin Pugh,6,Periodic Buyer
8962,1268170,Kristen Pearson,6,Periodic Buyer
8977,1270478,John Kwan,6,Periodic Buyer
8892,1259841,Jacqueline Perez,6,Periodic Buyer
12903,1783631,Louis Camacho,6,Periodic Buyer
5846,810968,Purdy Driesse,6,Periodic Buyer
5845,810900,Magda Landman,6,Periodic Buyer
12906,1783996,Charles Surette,6,Periodic Buyer
5834,809452,Kaoutar Harders,6,Periodic Buyer
5826,808497,Fabienne Keulers,6,Periodic Buyer
11902,1655705,Marvin Howell,6,Periodic Buyer
12910,1784345,Eugene Bouchard,6,Periodic Buyer
11898,1655136,Landon Jenkins,6,Periodic Buyer
9016,1276232,Erica Bradley,6,Periodic Buyer
9017,1276329,Bonnie Maldonado,6,Periodic Buyer
12868,1779637,Renee Anderson,6,Periodic Buyer
5944,824543,Preston Kooreman,6,Periodic Buyer
5783,802246,Indigo Kooter,6,Periodic Buyer
11952,1662788,Charles Pinkney,6,Periodic Buyer
8723,1240195,Lewis Sanchez,6,Periodic Buyer
8742,1241542,Pamela Serrano,6,Periodic Buyer
6082,841852,Maron Kregel,6,Periodic Buyer
6079,841472,Usman Bons,6,Periodic Buyer
8753,1242320,Rebecca Browne,6,Periodic Buyer
11967,1664742,Micheal Rivera,6,Periodic Buyer
6074,840446,Glenny Bokma,6,Periodic Buyer
6062,838480,Desireé Nabuurs,6,Periodic Buyer
6054,837702,Tryntsje Timmer,6,Periodic Buyer
12819,1773061,Joseph Orr,6,Periodic Buyer
6041,836443,Darcy van den Eertwegh,6,Periodic Buyer
6006,832004,Jamai Pel,6,Periodic Buyer
8881,1258466,Janet Waddle,6,Periodic Buyer
8821,1251360,Nancy Waterman,6,Periodic Buyer
8827,1251931,Walter Flores,6,Periodic Buyer
5996,831099,Mellanie van de Streek,6,Periodic Buyer
12841,1776672,Thomas Graham,6,Periodic Buyer
8835,1253509,Mitchell Hoover,6,Periodic Buyer
12844,1777025,Vicky Price,6,Periodic Buyer
8855,1255497,Dorothy Thayer,6,Periodic Buyer
8867,1256860,Allen Drumheller,6,Periodic Buyer
11936,1660494,Darryl Daniel,6,Periodic Buyer
8875,1257627,William Ferrara,6,Periodic Buyer
8877,1258033,Melinda Sandoval,6,Periodic Buyer
9033,1277888,Corey Powers,6,Periodic Buyer
9060,1281731,Leslie Shapiro,6,Periodic Buyer
9412,1328273,Blanche Sanchez,6,Periodic Buyer
5642,783323,Galdino Sagese,6,Periodic Buyer
9229,1304950,Charlotte Harnish,6,Periodic Buyer
9238,1306013,Don Young,6,Periodic Buyer
5679,786890,Milena Pisano,6,Periodic Buyer
11838,1647358,Tyrone Gonzalez,6,Periodic Buyer
12960,1791069,Samuel Patao,6,Periodic Buyer
9244,1306550,Maryann Gaines,6,Periodic Buyer
9247,1306739,Mildred Hwang,6,Periodic Buyer
5664,785344,Salvo Baresi,6,Periodic Buyer
12963,1791454,Patti McIntosh,6,Periodic Buyer
12966,1792010,Christopher Hester,6,Periodic Buyer
12967,1792062,Adam Avery,6,Periodic Buyer
12972,1792550,Edward Call,6,Periodic Buyer
9200,1300742,Patricia Williams,6,Periodic Buyer
12977,1793136,Roger Smith,6,Periodic Buyer
5598,776266,Giorgio Ferrari,6,Periodic Buyer
9321,1315621,Hazel Graves,6,Periodic Buyer
9330,1316622,Brain Allen,6,Periodic Buyer
9358,1320851,Wilfred Millar,6,Periodic Buyer
9364,1322032,Anthony Turney,6,Periodic Buyer
11801,1640955,Michelle Garcia,6,Periodic Buyer
9371,1322927,Tamika Vanwinkle,6,Periodic Buyer
11799,1640635,Thomas Leach,6,Periodic Buyer
9392,1325567,Jack Fortune,6,Periodic Buyer
5553,769211,Abbondio Costa,6,Periodic Buyer
9201,1300892,Soila Winfrey,6,Periodic Buyer
12954,1790446,Jacob Kovacs,6,Periodic Buyer
5772,801069,Angélique Huijben,6,Periodic Buyer
12937,1788837,David Santana,6,Periodic Buyer
9068,1283320,Gerald Shultz,6,Periodic Buyer
9070,1283914,Douglas Morales,6,Periodic Buyer
5765,800388,Robbin Goedbloed,6,Periodic Buyer
11881,1653529,Clarence McBride,6,Periodic Buyer
5761,800156,Freija Jonkergouw,6,Periodic Buyer
5758,799620,Ilda Ricci,6,Periodic Buyer
12935,1788365,James Boggan,6,Periodic Buyer
9073,1284180,Becky Amend,6,Periodic Buyer
9075,1284322,Mary Dalton,6,Periodic Buyer
9076,1284353,Tracy Bell,6,Periodic Buyer
5746,797322,Quintiliano Padovano,6,Periodic Buyer
12940,1789606,Clifford Whitt,6,Periodic Buyer
5696,789492,Settimo Colombo,6,Periodic Buyer
9111,1289001,Patricia Franklin,6,Periodic Buyer
9122,1290828,Michael Hoyos,6,Periodic Buyer
9129,1291471,Cynthia Puleo,6,Periodic Buyer
9143,1292482,Anthony Simpson,6,Periodic Buyer
9148,1292949,Janet Blackwell,6,Periodic Buyer
9158,1294164,Dale Disalvo,6,Periodic Buyer
9163,1294899,Zachery Graves,6,Periodic Buyer
9166,1294953,Carmen Barney,6,Periodic Buyer
11849,1649468,Emerald Elliot,6,Periodic Buyer
12952,1790410,John Michael,6,Periodic Buyer
11846,1648240,Thomas Woods,6,Periodic Buyer
7855,1111119,Alisha Kennedy,6,Periodic Buyer
15265,2099937,Zygmunt Kaminski,6,Periodic Buyer
4117,553840,Gabriele Maier,6,Periodic Buyer
13962,1928849,Dieter Cole,6,Periodic Buyer
2881,388276,Oliver Fraley,6,Periodic Buyer
2871,387016,Joyce Schneider,6,Periodic Buyer
2831,382178,Troy Ruch,6,Periodic Buyer
2802,378574,Sol Barron,6,Periodic Buyer
2795,377854,Clarence Bell,6,Periodic Buyer
2794,377745,Nicholas Nall,6,Periodic Buyer
