,CustomerKey,Name,Birthday,OrderCount,CustomerOrderingType
1763,243543,Marta Ramm,1974-06-03,7,Periodic Buyer
1764,243747,Bill Caldwell,1961-08-06,2,VIP Customer
1765,243799,Troy Brandon,1975-05-28,3,VIP Customer
1766,243807,Troy Hobbs,1995-09-29,1,VIP Customer
1767,243917,Summer Brown,1983-02-07,3,VIP Customer
1768,244065,Dawn Stanfill,1981-05-15,1,VIP Customer
1769,244179,Peter Hummel,1985-12-12,1,VIP Customer
1770,244193,Daniel Lippert,1959-03-15,11,Loyal Customer
1771,244320,Douglas Richards,1977-06-30,1,VIP Customer
1772,244323,Freddie Gorney,1985-01-27,1,VIP Customer
1773,244354,Esther Smith,1962-02-12,1,VIP Customer
1774,244462,Shanon Watson,1952-11-23,1,VIP Customer
1775,244465,Raymond Calderon,1975-05-22,3,VIP Customer
1776,244545,Joan Bedard,1993-02-14,2,VIP Customer
1777,244601,Brittany Borders,1959-09-09,1,VIP Customer
1778,244737,Barbara Maciejewski,1974-07-06,1,VIP Customer
1779,244792,Myron Holman,1981-02-14,1,VIP Customer
1780,244921,Benjamin Weaver,1938-07-12,7,Periodic Buyer
1781,244931,Horacio Saavedra,1943-04-12,1,VIP Customer
1782,244936,Carolee Miller,1940-12-06,4,VIP Customer
1783,245017,Maria Aultman,1990-02-14,1,VIP Customer
1784,245143,Gladys Kilpatrick,1974-08-15,3,VIP Customer
1785,245372,Janet Greer,1937-02-11,1,VIP Customer
1786,245649,Daniel Horton,1964-04-27,1,VIP Customer
1787,245739,Franklyn Edmonson,1945-01-26,9,Periodic Buyer
1788,245808,Mark Macias,1940-04-20,1,VIP Customer
1789,245912,Evelyn Lavender,1959-11-29,9,Periodic Buyer
1790,245936,Shane Becker,1993-07-14,1,VIP Customer
1791,246420,Willie Sanchez,1965-03-22,12,Loyal Customer
1792,246656,Christopher White,1962-06-24,2,VIP Customer
1793,246888,Joseph Bryant,1971-03-29,7,Periodic Buyer
1794,247032,Jason Welch,1967-12-19,5,Periodic Buyer
1795,247129,Edward Sims,1998-03-08,19,Loyal Customer
1796,247132,Joyce Davis,1963-04-10,8,Periodic Buyer
1797,247171,Candis Manning,1998-03-11,1,VIP Customer
1798,247443,Dennis Perryman,1966-01-31,3,VIP Customer
1799,247706,Michael Hopkins,1996-01-07,1,VIP Customer
1800,247866,Michael Faught,1987-12-26,7,Periodic Buyer
1801,247966,Mary Howze,1960-08-29,13,Loyal Customer
1802,247971,Rose Cox,2000-01-01,9,Periodic Buyer
1803,248178,Mary Alvarez,1947-04-01,3,VIP Customer
1804,248283,Pamela Gantt,1955-05-27,1,VIP Customer
1805,248406,Lynne Stanton,1991-08-05,5,Periodic Buyer
1806,248476,Elliott Dahl,2001-01-03,3,VIP Customer
1807,248555,Clarence Chiasson,1985-08-20,6,Periodic Buyer
1808,248607,Robert Dowd,1951-06-02,6,Periodic Buyer
1809,248677,Jennifer Rosenblum,1991-09-29,5,Periodic Buyer
1810,248690,Glenda Mitchell,1938-05-18,3,VIP Customer
1811,249120,Craig Burch,1983-08-25,1,VIP Customer
1812,249261,Terry Bowen,1968-09-19,5,Periodic Buyer
1813,249269,Mary Brown,1966-12-27,2,VIP Customer
1814,249320,Sarah Hall,1953-06-20,3,VIP Customer
1815,249397,Stacey Nabors,1949-02-07,3,VIP Customer
1816,249578,Shirley Fife,1947-10-16,4,VIP Customer
1817,249893,Mary Simms,1938-07-26,1,VIP Customer
1818,249956,Brittany Grizzard,1971-07-30,2,VIP Customer
1819,250052,Justin Champion,1976-12-01,2,VIP Customer
1820,250176,Charles Cooper,1993-08-08,6,Periodic Buyer
1821,250194,Christopher Jones,1955-01-12,1,VIP Customer
1822,250739,Anna Howe,1974-09-23,1,VIP Customer
1823,250804,Rafael Scott,1940-09-28,1,VIP Customer
1824,250824,Brian McAtee,1954-05-17,1,VIP Customer
1825,250884,Kyle Askins,1948-03-04,7,Periodic Buyer
1826,250944,Dallas Hudson,1976-03-01,6,Periodic Buyer
1827,250990,Dan Grainger,1947-08-23,3,VIP Customer
1828,251045,Catherine Carter,1936-12-19,1,VIP Customer
1829,251069,Roy Peterson,1942-10-28,1,VIP Customer
1830,251084,Mary Dejean,1950-07-25,6,Periodic Buyer
1831,251252,Frank Harris,1995-05-18,1,VIP Customer
1832,251282,Philip Holley,1976-05-13,3,VIP Customer
1833,251344,Charles Rosa,1990-04-01,1,VIP Customer
1834,251587,Gregory West,1935-07-26,3,VIP Customer
1835,251670,Dennis Barnett,1956-06-24,2,VIP Customer
1836,252272,Brenda Fairley,1981-02-11,3,VIP Customer
1837,252545,Michael Gabriel,1945-07-15,9,Periodic Buyer
1838,252611,Kris Crist,1954-07-03,1,VIP Customer
1839,252662,Antonio Baker,1947-10-22,1,VIP Customer
1840,252769,Charles Edwards,1984-05-01,2,VIP Customer
1841,253141,Tony Ricardo,1954-09-01,6,Periodic Buyer
1842,253233,Elva Wong,1962-12-13,2,VIP Customer
1843,253278,Robert Tice,1985-09-15,2,VIP Customer
1844,253281,Mary Veit,1976-11-28,1,VIP Customer
1845,253377,Clifford McCoy,1963-04-07,1,VIP Customer
1846,253505,Sherry Frazier,1981-07-26,13,Loyal Customer
1847,253567,Samuel Benavides,1936-10-02,1,VIP Customer
1848,253632,Patricia Mott,1949-04-11,5,Periodic Buyer
1849,253813,Chasity Bailey,1979-01-13,3,VIP Customer
1850,254142,Thomas Abbas,1981-08-07,3,VIP Customer
1851,254265,Greg Koch,1973-04-27,6,Periodic Buyer
1852,254331,Jerrell Stepp,1980-07-27,1,VIP Customer
1853,254402,Donna Jones,1951-12-03,3,VIP Customer
1854,254407,Herman Wiley,1982-05-13,7,Periodic Buyer
1855,254540,Hazel Skiles,1988-06-10,10,Periodic Buyer
1856,254779,Susan Brewster,2000-08-14,1,VIP Customer
1857,254795,Virginia Lawson,1993-09-13,3,VIP Customer
1858,254816,Ida Martin,1978-02-20,1,VIP Customer
1859,254825,Barbara Singleton,1981-10-07,5,Periodic Buyer
1860,254861,Richard Gonzales,1989-06-11,3,VIP Customer
1861,255089,John Smith,1956-08-03,1,VIP Customer
1862,255161,Julia Stripling,1990-12-11,1,VIP Customer
1863,255267,Nenita Thibodeau,1956-03-16,1,VIP Customer
1864,255284,Jose Baker,1994-05-28,1,VIP Customer
1865,255295,Meggan Zoeller,1963-11-13,1,VIP Customer
1866,255312,Gerald Comer,1939-10-23,2,VIP Customer
1867,255406,Mary McKee,1936-06-14,1,VIP Customer
1868,255479,Joel Martinez,1950-04-09,2,VIP Customer
1869,255536,William Eley,1968-01-13,10,Periodic Buyer
1870,255723,Manuel Hohn,1940-05-29,6,Periodic Buyer
1871,255882,David Gooden,1987-01-09,6,Periodic Buyer
1872,256114,Rose Willis,1984-09-04,1,VIP Customer
1873,256411,Matt Lussier,1992-06-27,1,VIP Customer
1874,256475,Johnny Sanders,1962-03-19,8,Periodic Buyer
1875,256526,James Rogers,1936-06-10,5,Periodic Buyer
1876,256531,Carson Jones,1998-06-18,3,VIP Customer
1877,256789,Kenneth Hutchings,1960-07-26,4,VIP Customer
1878,256828,Thomas Hires,1960-11-25,1,VIP Customer
1879,256837,Emmett Irving,1964-07-25,1,VIP Customer
1880,257031,Raquel Coughlan,1998-05-23,2,VIP Customer
1881,257225,Samuel Oubre,1936-03-13,1,VIP Customer
1882,257471,Simon Moten,1976-01-25,3,VIP Customer
1883,257642,Sandra Fernandez,1955-03-07,2,VIP Customer
1884,258135,Holly Cooper,2001-05-02,1,VIP Customer
1885,258236,Jon Kelsey,1973-07-28,5,Periodic Buyer
1886,258316,Sean Borunda,1965-04-30,2,VIP Customer
1887,258429,Julia Woods,1944-04-26,5,Periodic Buyer
1888,258702,Joshua Anderson,1978-05-02,10,Periodic Buyer
1889,259102,Traci McIntyre,1956-02-22,12,Loyal Customer
1890,259221,Josephine Hudson,1983-09-02,2,VIP Customer
1891,259407,Aaron Johnson,1971-03-06,7,Periodic Buyer
1892,259411,Mary Eddins,1984-10-26,1,VIP Customer
1893,259457,Nicholas Gordon,1982-07-09,4,VIP Customer
1894,259615,James Gunter,1987-12-08,1,VIP Customer
1895,259651,Jae Conwell,1999-10-05,6,Periodic Buyer
1896,259681,Jane Dildy,1939-05-29,14,Loyal Customer
1897,259842,Jonell Beauford,1977-07-21,14,Loyal Customer
1898,260002,Marjorie Valero,1999-12-08,1,VIP Customer
1899,260031,Clarence Fulford,1936-11-15,2,VIP Customer
1900,260206,Gregory Albritton,1963-05-04,6,Periodic Buyer
1901,260373,Orlando Mayo,1945-12-24,1,VIP Customer
1902,260521,Mary Flowers,1998-11-30,2,VIP Customer
1903,260889,Lynn Fifer,1965-11-28,1,VIP Customer
1904,261059,Jim Smith,1946-05-24,1,VIP Customer
1905,261086,Beverly Hirth,1965-03-21,4,VIP Customer
1906,261099,Karen Watson,1955-08-24,3,VIP Customer
1907,261111,Edward Harkins,1966-09-01,3,VIP Customer
1908,261122,Mike Defilippo,1979-01-21,4,VIP Customer
1909,261199,Zelda Sessoms,1981-04-12,9,Periodic Buyer
1910,261256,Marcus Johnson,1990-04-03,4,VIP Customer
1911,261272,Alice Poe,1975-05-30,1,VIP Customer
1912,261275,Pamela Solomon,2001-02-21,7,Periodic Buyer
1913,261295,Sandra Iglesias,1958-03-20,1,VIP Customer
1914,261356,Thomas Mull,1991-11-18,5,Periodic Buyer
1915,261498,Josephine Guillotte,1947-04-04,3,VIP Customer
1916,261558,Donald Burke,1971-06-20,1,VIP Customer
1917,261669,Jason Lukasik,1979-04-04,1,VIP Customer
1918,261686,Francis Parker,1976-03-18,5,Periodic Buyer
1919,261840,Thomas Lim,1974-04-15,2,VIP Customer
1920,261910,Donald Li,1980-05-31,5,Periodic Buyer
1921,262037,Patricia Johnson,1980-12-11,7,Periodic Buyer
1922,262050,Misty Hedgepeth,1945-06-07,2,VIP Customer
1923,262052,Jean Egbert,1936-12-11,10,Periodic Buyer
1924,262089,Dianna Vosburg,1983-04-12,1,VIP Customer
1925,262393,Yetta Whitaker,1949-10-18,1,VIP Customer
1926,262645,Rachael Lawson,1952-07-17,1,VIP Customer
1927,262761,Adam Perez,1965-04-23,4,VIP Customer
1928,262788,Marc Rupert,1938-05-21,6,Periodic Buyer
1929,262802,Mozelle Orth,1994-03-14,1,VIP Customer
1930,262821,Gina Lucas,1992-08-18,3,VIP Customer
1931,262871,Roy Le,1981-04-07,10,Periodic Buyer
1932,263011,Paul Wahl,1980-08-12,8,Periodic Buyer
1933,263308,Theodore Hickey,1978-10-17,7,Periodic Buyer
1934,263373,Daniel Shirey,1990-08-15,4,VIP Customer
1935,263446,Micheal Harms,1958-07-26,1,VIP Customer
1936,263808,Catherine Guidry,1942-09-14,6,Periodic Buyer
1937,264228,Dorothy Key,1982-12-04,4,VIP Customer
1938,264451,Elizabeth Lovell,1986-01-27,2,VIP Customer
1939,264515,Frances Hale,1937-09-09,1,VIP Customer
1940,264632,Patricia Steeves,1955-06-10,2,VIP Customer
1941,264640,Roscoe Becker,1993-07-17,4,VIP Customer
1942,264718,Rebecca Scheffel,1935-08-22,1,VIP Customer
1943,264866,Shantell Freeman,1955-07-19,1,VIP Customer
1944,265007,John Clark,1950-01-07,1,VIP Customer
1945,265326,Hassan Taylor,1938-03-23,1,VIP Customer
1946,265483,Patricia Mitchell,2001-07-15,2,VIP Customer
1947,265593,Fred Eddy,1980-04-20,2,VIP Customer
1948,265598,Tyler Vaught,1971-03-23,8,Periodic Buyer
1949,265666,Amos Gibbs,1953-01-15,4,VIP Customer
1950,265704,Donald Velez,1979-05-16,1,VIP Customer
1951,265712,Margarita Blumberg,1939-07-01,3,VIP Customer
1952,265807,Jason Elgin,1955-10-25,7,Periodic Buyer
1953,265825,Beatrice Figueroa,1971-07-29,2,VIP Customer
1954,265864,Alan Depasquale,1951-12-24,7,Periodic Buyer
1955,266019,Joan Roche,1962-08-24,6,Periodic Buyer
1956,266212,Anthony Taulbee,1975-04-22,1,VIP Customer
1957,266254,Gina Ward,1965-03-13,1,VIP Customer
1958,266399,Robert Wagner,1999-05-15,4,VIP Customer
1959,266492,Glenn Valdez,1948-08-02,6,Periodic Buyer
1960,266658,David Lee,1987-08-18,1,VIP Customer
1961,267168,Christene Tarter,1990-12-06,5,Periodic Buyer
1962,267235,Glenna Johnson,1973-04-10,2,VIP Customer
1963,267544,Samuel Hallock,1957-08-16,9,Periodic Buyer
1964,267561,Matthew Mallette,2001-05-31,4,VIP Customer
1965,267691,Michael Wilson,1937-11-18,1,VIP Customer
1966,268251,Richard O'Neill,1942-10-05,1,VIP Customer
1967,268465,Elton Altieri,2001-05-14,1,VIP Customer
1968,268520,Stephanie Manning,1935-11-21,1,VIP Customer
1969,268540,Jennie Wilkins,1993-01-20,1,VIP Customer
1970,268575,Daniel Estrada,1986-11-08,5,Periodic Buyer
1971,268628,Allison Folk,1973-03-24,2,VIP Customer
1972,268745,Freddy Howell,1954-08-11,1,VIP Customer
1973,268787,Joyce Hague,1955-04-01,1,VIP Customer
1974,268815,Joyce Sunseri,1990-04-23,1,VIP Customer
1975,268820,Patrice Morillo,1945-05-11,15,Loyal Customer
1976,268913,Mary Dias,1937-04-14,2,VIP Customer
1977,269052,Carmela Shroyer,1979-08-06,4,VIP Customer
1978,269337,Eddie Morejon,1995-10-24,4,VIP Customer
1979,269340,Gary Anderson,1935-03-18,2,VIP Customer
1980,269370,Andres Swain,1955-03-17,2,VIP Customer
1981,269414,Laura Maxwell,1968-01-09,5,Periodic Buyer
1982,269713,Jill Fitzpatrick,1982-07-29,5,Periodic Buyer
1983,269879,Felipe Neumann,1992-03-26,4,VIP Customer
1984,270034,Geraldine Gilmore,1990-10-10,5,Periodic Buyer
1985,270320,Wayne Meli,1950-08-02,2,VIP Customer
1986,270359,Jean Gutierrez,1998-12-10,1,VIP Customer
1987,270462,Michelle Swinson,1949-04-08,7,Periodic Buyer
1988,270509,Bradley Stokes,1995-05-20,1,VIP Customer
1989,270614,Janice Lenox,1971-03-12,6,Periodic Buyer
1990,270633,Michael Blackmon,1975-09-25,4,VIP Customer
1991,270682,Joan Snyder,1982-06-26,4,VIP Customer
1992,270736,Raymond Lacy,1944-04-10,3,VIP Customer
1993,270917,Paul Sadler,1993-07-08,7,Periodic Buyer
1994,271065,Henrietta Klein,1993-10-25,9,Periodic Buyer
1995,271122,Tabatha Dowdy,1996-08-06,3,VIP Customer
1996,271155,Monika Ward,1959-06-15,7,Periodic Buyer
1997,271212,Deborah Wahl,1993-01-01,1,VIP Customer
1998,271355,Henry Felker,1967-01-19,1,VIP Customer
1999,271416,Jasmine Heintz,1954-06-10,5,Periodic Buyer
2000,271760,Alan Youngberg,1975-03-04,3,VIP Customer
2001,271825,Denice Major,1984-05-10,16,Loyal Customer
2002,271865,Mark Foster,1984-02-10,1,VIP Customer
2003,271916,Catherine Davis,1965-07-22,2,VIP Customer
2004,271994,Ernest Hunter,1957-12-25,1,VIP Customer
2005,272087,Andrea Higgins,1964-10-12,1,VIP Customer
2006,272146,Deborah Harmon,1950-07-19,2,VIP Customer
2007,272295,Seth Abel,1960-08-25,5,Periodic Buyer
2008,272362,Robert Kelley,1958-10-20,1,VIP Customer
2009,272462,Elisa Robinson,1968-02-27,7,Periodic Buyer
2010,272601,Brian Manning,1991-02-22,2,VIP Customer
2011,272662,Helen West,1998-04-08,1,VIP Customer
2012,272681,James Head,2000-03-19,3,VIP Customer
2013,272828,John Thomas,1937-06-19,1,VIP Customer
2014,272995,Kenneth Kwiatkowski,1999-04-01,1,VIP Customer
2015,273404,Kristina Abbey,1981-05-01,1,VIP Customer
2016,273661,Valerie Oddo,1952-06-21,3,VIP Customer
2017,273887,James Davidson,1968-06-11,6,Periodic Buyer
2018,273939,Jennifer Clayborn,1976-09-18,1,VIP Customer
2019,274446,Rose Hunt,1996-06-06,3,VIP Customer
2020,274692,Neil Smith,1968-01-10,1,VIP Customer
2021,274765,Linda Myers,1947-11-28,6,Periodic Buyer
2022,274778,Jan Linneman,1972-11-06,1,VIP Customer
2023,274967,Tammi Crimmins,1943-02-14,4,VIP Customer
2024,275137,Lois Lanier,1967-03-09,3,VIP Customer
2025,275140,Dana Snider,1967-07-27,1,VIP Customer
2026,275227,Edna Berry,1944-06-20,4,VIP Customer
2027,275615,Kathleen Castleberry,1991-04-20,5,Periodic Buyer
2028,275718,Barbara Morris,1952-04-27,6,Periodic Buyer
2029,275830,Cecil Conn,1978-02-15,1,VIP Customer
2030,275930,Wesley Hensler,1960-10-04,4,VIP Customer
2031,276050,Michael Burr,1973-02-06,2,VIP Customer
2032,276051,Antione Johnson,1964-09-09,14,Loyal Customer
2033,276091,Cornelia Hensley,1965-12-15,3,VIP Customer
2034,276098,Stephanie Ziebarth,1968-12-16,3,VIP Customer
2035,276108,Ali Mahlum,1949-06-19,9,Periodic Buyer
2036,276205,Rhonda Armstrong,1943-04-01,1,VIP Customer
2037,276325,Heriberto Taylor,1983-11-26,4,VIP Customer
2038,276836,Susan Jacoby,1941-09-04,4,VIP Customer
2039,276895,Andrea Weiland,1969-06-03,3,VIP Customer
2040,276906,Jon Oliver,1965-06-07,3,VIP Customer
2041,276912,Antonia Chavis,1936-01-31,1,VIP Customer
2042,277015,Robert Ellefson,1957-04-09,5,Periodic Buyer
2043,277189,Edith Williams,1963-09-28,1,VIP Customer
2044,277215,Charles Black,1949-03-11,1,VIP Customer
2045,277538,James George,1938-07-06,6,Periodic Buyer
2046,277808,David Johnson,1941-09-19,4,VIP Customer
2047,277906,John Miller,1963-09-03,1,VIP Customer
2048,277915,Jeff Montalvo,1936-07-18,3,VIP Customer
2049,278255,Elizabeth Skinner,1963-02-07,2,VIP Customer
2050,278518,Janet Woods,1968-01-25,2,VIP Customer
2051,278544,Harold Meadors,1961-12-29,3,VIP Customer
2052,278568,Billy Henderson,1990-03-13,1,VIP Customer
2053,278695,Reginald Juarez,1941-04-22,1,VIP Customer
2054,278787,Nancy Mendoza,1939-01-21,3,VIP Customer
2055,278979,Angela Turner,1944-06-15,1,VIP Customer
2056,279068,Timothy Carter,1954-01-23,1,VIP Customer
2057,279223,Rudy Bond,1955-08-04,4,VIP Customer
2058,279240,Charles Griffin,1949-11-02,3,VIP Customer
2059,279486,Susie Boyd,1967-02-01,10,Periodic Buyer
2060,279490,Bonnie Handy,1968-09-01,1,VIP Customer
2061,280023,Cleo McNair,1984-05-30,2,VIP Customer
2062,280183,Julia Bradley,1977-07-24,8,Periodic Buyer
2063,280277,Sam Rodriguez,1979-06-24,8,Periodic Buyer
2064,280305,John Dyson,1998-06-27,1,VIP Customer
2065,280641,Una Ortega,1941-09-22,3,VIP Customer
2066,281008,Curt Mills,1988-01-12,2,VIP Customer
2067,281485,Christopher Brown,1971-08-02,4,VIP Customer
2068,281546,Harry Montgomery,1991-02-27,6,Periodic Buyer
2069,281553,Marissa Gay,1974-01-22,1,VIP Customer
2070,281638,Gloria Parkinson,1961-02-03,3,VIP Customer
2071,281675,Larry King,1986-04-18,3,VIP Customer
2072,282061,Philip McKenna,1942-05-01,3,VIP Customer
2073,282098,Alfredia Mack,1989-01-16,1,VIP Customer
2074,282188,Victoria Gardner,1961-02-12,2,VIP Customer
2075,282556,Georgia Hewitt,1963-05-31,6,Periodic Buyer
2076,282615,Denise Paul,1974-12-20,6,Periodic Buyer
2077,282634,Louis Miller,1985-09-09,3,VIP Customer
2078,282724,Sharon Bartlow,1999-03-25,2,VIP Customer
2079,283228,William Richarson,1942-06-22,1,VIP Customer
2080,283301,Mary Pino,1961-08-03,5,Periodic Buyer
2081,283594,Leonard Mone,2000-10-31,1,VIP Customer
2082,283685,James Arteaga,1950-09-15,5,Periodic Buyer
2083,283716,Larry Griffin,1996-05-27,1,VIP Customer
2084,283837,Allen Lau,1939-05-18,6,Periodic Buyer
2085,283869,Terry Alexander,1997-07-08,3,VIP Customer
2086,283881,Tara Carranza,1978-10-24,2,VIP Customer
2087,283894,John Combs,1973-07-11,1,VIP Customer
2088,283982,Elizabeth Lewandowski,1995-01-19,4,VIP Customer
2089,284037,Daniel Brink,1977-05-11,1,VIP Customer
2090,284118,Terri Nelson,1994-11-20,1,VIP Customer
2091,284243,Ruth Baggett,1999-03-28,3,VIP Customer
2092,284346,Aaron Larry,1952-10-10,3,VIP Customer
2093,284579,Michael Moore,1992-11-01,7,Periodic Buyer
2094,284628,Marina Swann,1987-10-26,3,VIP Customer
2095,284716,Charles Glenn,1994-09-15,5,Periodic Buyer
2096,284942,Christopher Kuhn,1957-08-30,1,VIP Customer
2097,285106,Virgie Porter,1998-08-18,1,VIP Customer
2098,285254,Walter Barker,1972-02-20,4,VIP Customer
2099,285421,Tyrone Bailey,1939-05-14,4,VIP Customer
2100,285552,Douglas Michel,1957-12-15,4,VIP Customer
2101,285706,Carroll Becker,1967-01-04,3,VIP Customer
2102,285730,Sharon Vann,1949-01-10,1,VIP Customer
2103,285844,Edward Kerr,1955-03-26,1,VIP Customer
2104,285999,Geraldine Johnson,1938-08-15,15,Loyal Customer
2105,286075,Ernest Sommer,1967-05-15,1,VIP Customer
2106,286077,Joe Bradshaw,1996-07-23,2,VIP Customer
2107,286234,Lena Gillette,1980-11-10,3,VIP Customer
2108,286350,Kathleen Stoneking,1982-09-07,1,VIP Customer
2109,286542,Elizabeth Williams,1995-03-10,1,VIP Customer
2110,286855,Scott Parks,1952-06-27,5,Periodic Buyer
2111,286857,Phyllis Chill,1982-12-29,7,Periodic Buyer
2112,286879,Albert Fitzpatrick,1978-02-26,7,Periodic Buyer
2113,286900,Joslyn Dubuque,1974-02-01,1,VIP Customer
2114,287047,Evelyn Blue,1978-08-27,7,Periodic Buyer
2115,287707,Kimberly Holtz,1936-09-27,2,VIP Customer
2116,287877,Clifford Terrones,1990-06-29,2,VIP Customer
2117,287889,Kay Gibson,1982-09-27,1,VIP Customer
2118,288287,Henry James,1968-11-17,3,VIP Customer
2119,288302,Dwayne Rogers,1946-01-04,1,VIP Customer
2120,288497,Melissa Graham,1953-08-12,4,VIP Customer
2121,288532,Antony Depaz,1948-11-21,1,VIP Customer
2122,288604,Troy Christiansen,1959-05-24,2,VIP Customer
2123,288614,Tony Sun,1969-06-06,1,VIP Customer
2124,288667,Sarah McCoy,1980-03-21,1,VIP Customer
2125,288828,Albert Johnson,1944-09-24,3,VIP Customer
2126,289230,Rose Lemons,1964-04-28,1,VIP Customer
2127,289281,Eugene Burkholder,1992-06-09,1,VIP Customer
2128,289312,Susanna Whisler,1980-05-23,4,VIP Customer
2129,289320,Joe Salmon,1964-04-08,10,Periodic Buyer
2130,289547,Aileen Jung,1964-09-24,4,VIP Customer
2131,289616,Anna Miller,1968-06-03,1,VIP Customer
2132,289674,Martin Fergerson,1936-03-20,3,VIP Customer
2133,289810,Kelly Johnson,1977-02-06,4,VIP Customer
2134,289990,Richard Goines,1966-07-20,6,Periodic Buyer
2135,290147,Emma Yoder,1967-02-24,4,VIP Customer
2136,290166,Nick Cannon,1980-05-05,1,VIP Customer
2137,290747,Maria Entrekin,1993-07-30,9,Periodic Buyer
2138,290812,Suzanne Smith,1988-04-16,3,VIP Customer
2139,290888,Andrea Walker,1967-07-20,10,Periodic Buyer
2140,290918,Stella Stanley,1994-10-01,1,VIP Customer
2141,291149,Harold Cooper,1951-09-18,1,VIP Customer
2142,291316,Daisy Driscoll,1952-07-26,1,VIP Customer
2143,291325,Mildred Crowley,1957-08-12,4,VIP Customer
2144,291356,Fred Soto,1972-07-19,6,Periodic Buyer
2145,291425,Louie Morales,1954-05-29,2,VIP Customer
2146,291743,Doris Welch,1968-05-26,5,Periodic Buyer
2147,291843,Harold Perez,1975-12-07,3,VIP Customer
2148,291985,Ann Collins,1965-05-15,7,Periodic Buyer
2149,292054,Danny Chappel,1999-07-24,7,Periodic Buyer
2150,292203,Elizabeth Evans,1959-07-06,2,VIP Customer
2151,292261,Douglas Helton,1993-06-26,1,VIP Customer
2152,292301,Denise Watkins,1948-06-07,1,VIP Customer
2153,292395,Richard Yee,1993-07-21,4,VIP Customer
2154,292420,Randy Blodgett,1988-03-13,11,Loyal Customer
2155,292643,Shawn Dunning,1972-07-30,12,Loyal Customer
2156,292797,Elissa Paulson,1998-01-18,1,VIP Customer
2157,292812,Jeffrey Warner,1954-09-12,1,VIP Customer
2158,292894,Lillian Canada,2001-01-15,1,VIP Customer
2159,292911,Barbara Lopez,1967-05-16,11,Loyal Customer
2160,293139,Jody Osterberg,1950-09-10,1,VIP Customer
2161,293152,Timothy Skaggs,1939-08-12,1,VIP Customer
2162,293167,David Edgington,1964-09-07,3,VIP Customer
2163,293369,Glenn Huerta,1989-07-30,4,VIP Customer
2164,293556,Jean Dick,1954-10-25,4,VIP Customer
2165,293746,Sharon Coburn,1946-05-11,1,VIP Customer
2166,293936,Janice Perkins,1979-05-25,4,VIP Customer
